ACES,"Alps Clean Energy ETF",51.5,0.24,+0.47%,3,33.3%,66.7%,0.5,08/21/20
IXJ,"Global Healthcare Ishares ETF",72.54,-0.11999999999999,-0.17%,3,0.0%,100.0%,0,08/21/20
IDRV,"Ishares Self-Driving Ev and Tech ETF",32.51,0.089999999999996,+0.28%,3,33.3%,66.7%,0.5,08/21/20
MZZ,"Ultrashort Midcap400 Proshares",10.19,0.07,+0.69%,3,0.0%,100.0%,0,08/21/20
FNDF,"Schwab Fundamental Intl Large Company",25.01,-0.17,-0.68%,3,0.0%,100.0%,0,08/21/20
XDV.TO,"Ishares Canadian Select Div Index ETF",22.1,0.01,+0.05%,3,66.7%,33.3%,2,08/21/20
IDU,"US Utilities Ishares ETF",146.84,-0.030000000000001,-0.02%,3,0.0%,100.0%,0,08/21/20
IYF,"US Financials Ishares ETF",115.39,-0.17,-0.15%,3,100.0%,0.0%,0,08/21/20
MEXX,"MSCI Mexico Bull 3X Direxion",32.9,-0.94,-2.78%,3,100.0%,0.0%,0,08/21/20
EWD,"Sweden Ishares MSCI ETF",34.91,-0.32,-0.91%,3,66.7%,33.3%,2,08/21/20
FPE,"Preferred Securities and Income ETF FT",19.26,0,0.00%,3,0.0%,100.0%,0,08/21/20
BRF,"Brazil Smallcap ETF Vaneck",17.41,-0.02,-0.11%,3,0.0%,100.0%,0,08/21/20
VIS,"Industrials ETF Vanguard",144.29,0.28999999999999,+0.20%,3,0.0%,100.0%,0,08/21/20
SGG,"Ipatha.B Sugar Subindex TR ETN",40.77,-0.4,-0.97%,3,0.0%,100.0%,0,08/21/20
ENZL,"New Zealand Ishares MSCI ETF",58.74,0.69,+1.18%,3,0.0%,100.0%,0,08/21/20
FRAK,"Unconventional Oil & Gas Vaneck ETF",66.42,-1.51,-2.22%,2,100.0%,0.0%,0,08/21/20
DBB,"DB Base Metals Fund Invesco",15.16,-0.24,-1.56%,2,100.0%,0.0%,0,08/21/20
EEMV,"Emrg Mkts Min Vol Ishares Edge MSCI ETF",55.82,0.039999999999999,+0.07%,2,50.0%,50.0%,1,08/21/20
FM,"Frontier 100 Ishares MSCI ETF",24.67,-0.059999999999999,-0.24%,2,100.0%,0.0%,0,08/21/20
SMOG,"Vaneck Vectors Low Carbon Energy ETF",105,0.66,+0.63%,2,100.0%,0.0%,0,08/21/20
TFI,"Muni Bond ETF SPDR",52.2,-0.059999999999995,-0.11%,2,0.0%,100.0%,0,08/21/20
SJNK,"ST High Yield Bond ETF SPDR",25.95,-0.02,-0.08%,2,100.0%,0.0%,0,08/21/20
EEV,"Ultrashort MSCI Emrg Mkts Proshares",26.1,-0.24,-0.91%,2,0.0%,100.0%,0,08/21/20
SCHM,"Schwab US Midcap ETF",56.59,-0.16999999999999,-0.30%,2,0.0%,100.0%,0,08/21/20
IGOV,"Intl Treasury Bond Ishares ETF",53.31,-0.23,-0.43%,2,0.0%,100.0%,0,08/21/20
PEY,"High Yield Equity Dividend Achievers Invesco ETF",14.74,-0.07,-0.47%,2,50.0%,50.0%,1,08/21/20
ZAG.TO,"BMO Aggregate Bond Index ETF",16.82,0.01,+0.06%,2,100.0%,0.0%,0,08/21/20
VOX,"Telecom Services ETF Vanguard",103.81,-0.53,-0.51%,2,50.0%,50.0%,1,08/21/20
REZ,"Residential Real Estate Ishares ETF",61.72,0.22,+0.36%,2,50.0%,50.0%,1,08/21/20
VPL,"Pacific ETF FTSE Vanguard",67.2,-0.11999999999999,-0.18%,2,0.0%,100.0%,0,08/21/20
BOND,"Total Return ETF Pimco",112.71,0.19999999999999,+0.18%,2,0.0%,100.0%,0,08/21/20
RTH,"Retail ETF Vaneck",148.64,0.48,+0.32%,2,50.0%,50.0%,1,08/21/20
PJP,"Dynamic Pharmaceuticals Invesco ETF",65.19,-0.83,-1.26%,2,0.0%,100.0%,0,08/21/20
IRBO,"Ishares Robotics and Artificial Intelligence ETF",32.68,0.049999999999997,+0.15%,2,0.0%,100.0%,0,08/21/20
GXC,"S&P China SPDR",119.76,1.14,+0.96%,2,0.0%,100.0%,0,08/21/20
SEF,"Financials Short Proshares",19.06,0.029999999999998,+0.16%,2,0.0%,100.0%,0,08/21/20
IJS,"S&P Small-Cap 600 Value Ishares ETF",128.74,-1.05,-0.81%,2,50.0%,50.0%,1,08/21/20
VXF,"Extended Market Index ETF Vanguard",130.44,-0.40000000000001,-0.31%,2,0.0%,100.0%,0,08/21/20
LTPZ,"15+ Year US TIPS Index ETF Pimco",87.37,0.78,+0.90%,2,50.0%,50.0%,1,08/21/20
BIV,"Interm Term Bond ETF Vanguard",93.79,0.070000000000007,+0.07%,2,0.0%,100.0%,0,08/21/20
IVE,"S&P 500 Value Ishares ETF",114.33,-0.010000000000005,-0.01%,2,50.0%,50.0%,1,08/21/20
JJC,"Ipatha.B Copper Subindex TR ETN",44.56,-1.14,-2.49%,1,0.0%,100.0%,0,08/21/20
PXJ,"Dynamic Oil & Gas Services Invesco ETF",2.44,-0.1,-3.94%,1,0.0%,100.0%,0,08/21/20
UYM,"Ultra Basic Materials Proshares",54.9,-0.93,-1.67%,1,100.0%,0.0%,0,08/21/20
BSV,"Short-Term Bond ETF Vanguard",83.12,-0.019999999999996,-0.02%,1,0.0%,100.0%,0,08/21/20
XAR,"S&P Aerospace & Defense SPDR",89.54,-0.58999999999999,-0.65%,1,0.0%,100.0%,0,08/21/20
IDNA,"Ishares Genomics Immunology and Healthcare ETF",38.13,-0.049999999999997,-0.13%,1,100.0%,0.0%,0,08/21/20
PZA,"National Amt-Free Municipal Bond Invesco ETF",26.92,-0.009999999999998,-0.04%,1,100.0%,0.0%,0,08/21/20
AIA,"Asia 50 Ishares ETF",71.87,1.06,+1.50%,1,100.0%,0.0%,0,08/21/20
GSLC,"GS Activebeta US Largecap ETF",68.72,0.16,+0.23%,1,0.0%,100.0%,0,08/21/20
XSU.TO,"Ishares US Small Cap Index ETF",31.4,-0.22,-0.70%,1,100.0%,0.0%,0,08/21/20
AAPL,Apple Inc,454.29,14.04,3.19%,1693183,18.30%,81.70%,0.223387514,15:07 ET
FB,Facebook Inc,265.08,15.96,6.41%,877605,22.80%,77.20%,0.296140401,15:07 ET
AAL,American Airlines Gp,12.97,0.41,3.26%,530395,17.30%,82.70%,0.208692918,15:07 ET
DIS,Walt Disney Company,131.24,3.63,2.84%,423842,23.70%,76.30%,0.310662379,15:07 ET
AMD,Adv Micro Devices,86.56,1.25,1.47%,358268,29.00%,71.00%,0.407528179,15:07 ET
MSFT,Microsoft Corp,215.69,2.75,1.29%,321516,17.70%,82.30%,0.215423581,15:07 ET
ROKU,Roku Inc,152.62,-12.8,-7.74%,290030,43.20%,56.80%,0.760991396,15:07 ET
UBER,Uber Technologies Inc,34.58,1.38,4.16%,253450,37.70%,62.30%,0.605261991,15:07 ET
BAC,Bank of America Corp,25.42,0.03,0.12%,216757,27.70%,72.30%,0.382819777,15:07 ET
BA,Boeing Company,172.13,-2.15,-1.23%,214641,23.70%,76.30%,0.310648665,15:07 ET
MU,Micron Technology,48.81,-2.24,-4.39%,210658,30.30%,69.70%,0.434501638,15:07 ET
GE,General Electric Company,6.37,-0.03,-0.47%,203832,59.60%,40.40%,1.476785302,15:06 ET
SQ,Square,153.93,7.38,5.04%,191779,27.10%,72.90%,0.371770479,15:07 ET
WORK,Slack Technologies Inc,30.36,0.35,1.17%,172526,7.10%,92.90%,0.076659053,15:07 ET
FSLY,Fastly Inc,89.07,-19.85,-18.22%,163469,34.90%,65.10%,0.535280582,15:07 ET
PLUG,Plug Power Inc,10.77,1.44,15.43%,161640,21.40%,78.60%,0.27156444,15:06 ET
TSLA,Tesla Inc,1505.41,20.39,1.37%,158027,42.50%,57.50%,0.738069313,15:07 ET
AMZN,Amazon.com Inc,3225.47,20.44,0.64%,154300,36.50%,63.50%,0.573590601,15:07 ET
WFC,Wells Fargo & Company,24.21,-0.19,-0.78%,149597,43.00%,57.00%,0.755462461,15:07 ET
NIO,Nio Inc,13.82,-0.1,-0.72%,144685,25.10%,74.90%,0.335114285,15:07 ET
KODK,Eastman Kodak,16.83,1.93,12.95%,131074,58.80%,41.20%,1.424422906,15:07 ET
MGM,MGM Resorts International,18.4,1.68,10.05%,129327,14.40%,85.60%,0.167664346,15:07 ET
DAL,Delta Air Lines Inc,26.97,0.5,1.89%,124489,14.40%,85.60%,0.16861453,15:07 ET
CCL,Carnival Corp,13.81,-0.21,-1.50%,124098,33.90%,66.10%,0.512763001,15:07 ET
JPM,JP Morgan Chase & Company,96.97,-0.24,-0.25%,120111,21.10%,78.90%,0.267943291,15:07 ET
INTC,Intel Corp,48.44,-0.48,-0.98%,119589,26.70%,73.30%,0.364672722,15:07 ET
SPCE,Virgin Galactic Holdings Inc,19.57,-0.58,-2.88%,116086,58.30%,41.70%,1.398124238,15:07 ET
SNAP,Snap Inc,21.39,-0.31,-1.43%,111551,25.50%,74.50%,0.342580668,15:07 ET
ZNGA,Zynga Inc Cl A,9.97,-0.1,-0.99%,100969,15.80%,84.20%,0.187409594,15:07 ET
BABA,Alibaba Group Holding,264.08,-0.83,-0.31%,100540,17.10%,82.90%,0.205804749,15:07 ET
F,Ford Motor Company,6.95,-0.01,-0.14%,99071,59.50%,40.50%,1.466477457,15:03 ET
WDC,Western Digital Cp,37.27,-7.2,-16.19%,98599,43.00%,57.00%,0.753588134,15:07 ET
ATVI,Activision Blizzard,86.92,2.6,3.08%,95448,18.30%,81.70%,0.223566814,15:07 ET
UAL,United Airlines Holdings Inc,34.16,0.43,1.27%,94404,24.20%,75.80%,0.318860017,15:07 ET
FCX,Freeport-Mcmoran Inc,14.7,0.73,5.23%,94393,14.10%,85.90%,0.164784857,15:07 ET
NKLA,Nikola Corp.,36.53,1.5,4.28%,90646,36.80%,63.20%,0.581044076,15:07 ET
BMY,Bristol-Myers Squibb Company,61.19,1.5,2.51%,83528,32.20%,67.80%,0.474014859,15:07 ET
PFE,Pfizer Inc,38.25,-0.2,-0.52%,80899,30.10%,69.90%,0.431384692,15:07 ET
WYNN,Wynn Resorts Ltd,76.63,5.35,7.51%,79388,27.70%,72.30%,0.382247449,15:07 ET
NFLX,Netflix Inc,508.38,6.27,1.25%,79009,33.50%,66.50%,0.503043793,15:07 ET
ET,Energy Transfer LP,6.57,-0.58,-8.11%,78700,46.40%,53.60%,0.867008279,15:07 ET
NCLH,Norwegian Cruise Ord,14.35,0.63,4.59%,74166,41.40%,58.60%,0.70586747,15:07 ET
PENN,Penn Natl Gaming Inc,43.15,4.76,12.40%,73334,29.50%,70.50%,0.418205728,15:07 ET
WMT,Wal-Mart Stores,129.47,-0.34,-0.26%,66367,27.40%,72.60%,0.377623249,15:07 ET
TWTR,Twitter Inc,37.62,0.83,2.26%,65829,20.40%,79.60%,0.255511901,15:07 ET
NVDA,Nvidia Corp,453.06,1.59,0.35%,64825,37.50%,62.50%,0.598761931,15:07 ET
ETSY,Etsy Inc,129.87,-5.65,-4.17%,62846,35.50%,64.50%,0.550298485,15:07 ET
BYND,Beyond Meat Inc,132.03,-0.66,-0.50%,62672,33.30%,66.70%,0.499043245,15:06 ET
CGC,Canopy Growth Corp,17.76,-1.45,-7.55%,59530,12.00%,88.00%,0.136828034,15:07 ET
HPE,Hewlett Packard Enterprise Comp,10.12,0.16,1.61%,58372,2.30%,97.70%,0.023818711,15:07 ET
LYFT,Lyft Inc Cl A,32.56,1.67,5.41%,58157,28.30%,71.70%,0.393950289,15:07 ET
CRON,Cronos Group Inc,5.84,-1.14,-16.33%,54813,35.50%,64.50%,0.549790771,15:05 ET
SONO,Sonos Inc,14.26,-3.24,-18.51%,54626,13.30%,86.70%,0.152982397,15:07 ET
T,AT&T Inc,29.82,-0.03,-0.10%,54040,51.70%,48.30%,1.070418758,15:07 ET
GM,General Motors Company,26.74,0.41,1.56%,52785,13.00%,87.00%,0.149574232,15:07 ET
CRM,Salesforce.com Inc,209.51,6.87,3.39%,48678,28.50%,71.50%,0.397788945,15:07 ET
JD,Jd.com Inc Ads,64.73,-0.79,-1.21%,48454,29.20%,70.80%,0.412694248,15:07 ET
FISV,Fiserv Inc,101.57,3.57,3.64%,48208,10.30%,89.70%,0.114481228,15:07 ET
GOLD,Barrick Gold Corp,29.38,-0.46,-1.54%,47103,33.50%,66.50%,0.504743954,15:07 ET
TDOC,Teladoc Health Inc,213.22,11.21,5.55%,45427,28.20%,71.80%,0.393637256,15:07 ET
CWH,Camping World Holdings Inc,33.35,-8.94,-21.14%,45417,9.70%,90.30%,0.10686781,15:07 ET
MRNA,Moderna Inc,73.31,-2.49,-3.28%,44377,37.10%,62.90%,0.589149508,15:07 ET
SRNE,Sorrento Therpt,13.55,-0.23,-1.67%,44346,16.40%,83.60%,0.196277313,15:07 ET
CVNA,Carvana Co. Cl A,217.35,43.23,24.83%,43418,42.00%,58.00%,0.724168057,15:07 ET
ZM,Zoom Video Communications Cl A,267.85,-5.05,-1.85%,43179,35.40%,64.60%,0.548855729,15:06 ET
RIOT,Riot Blockchain Inc,4.3,0.29,7.23%,43031,14.40%,85.60%,0.167543955,15:07 ET
CVS,CVS Corp,64.11,-0.29,-0.45%,42937,16.90%,83.10%,0.202717087,15:07 ET
LUV,Southwest Airlines Company,33.07,0.35,1.07%,42813,27.80%,72.20%,0.385399476,15:07 ET
DKNG,Draftkings Inc,33.62,1.07,3.29%,41830,19.90%,80.10%,0.247948924,15:07 ET
KO,Coca-Cola Company,47.48,0.26,0.55%,41070,18.10%,81.90%,0.221376316,15:07 ET
GILD,Gilead Sciences Inc,68.89,-0.11,-0.16%,40064,36.90%,63.10%,0.585311808,15:07 ET
Z,Zillow Group Cl C,71.27,0.67,0.95%,39982,54.60%,45.40%,1.204808647,15:07 ET
C,Citigroup Inc,50.85,-0.19,-0.37%,39554,21.20%,78.80%,0.269302355,15:07 ET
OPK,Opko Health Inc,5.66,0.21,3.85%,39427,12.10%,87.90%,0.137437614,15:07 ET
V,Visa Inc,198.43,2.33,1.19%,39215,24.50%,75.50%,0.324652074,15:07 ET
INO,Inovio Pharma,20.27,-1.52,-6.98%,38657,48.90%,51.10%,0.957316456,15:07 ET
COST,Costco Wholesale,342.98,3.01,0.89%,38430,33.60%,66.40%,0.504993147,15:07 ET
VZ,Verizon Communications Inc,57.82,0.28,0.49%,38345,10.70%,89.30%,0.119921727,15:07 ET
TLRY,Tilray Inc,7.86,-0.25,-3.08%,38214,17.10%,82.90%,0.206135783,15:06 ET
DDOG,Datadog Inc Cl A,89.55,-4.77,-5.06%,38056,32.60%,67.40%,0.484127603,15:07 ET
VIAC,Viacomcbs Inc. Cl B,26.83,0.83,3.19%,37662,46.80%,53.20%,0.880185712,15:07 ET
BHC,Bausch Health Companies Inc,20.35,0.89,4.57%,36949,10.50%,89.50%,0.116925123,15:07 ET
LVS,Las Vegas Sands,45.23,1.89,4.36%,35669,32.60%,67.40%,0.482810227,15:07 ET
VALE,Vale S.A.,11.54,-0.22,-1.87%,35385,40.00%,60.00%,0.665803597,15:06 ET
DBX,Dropbox Inc,23.05,-0.17,-0.73%,35014,33.60%,66.40%,0.505201616,15:07 ET
INSG,Inseego Corp,11.88,-2.86,-19.40%,34988,13.60%,86.40%,0.157201918,15:05 ET
AUY,Yamana Gold,6.71,-0.12,-1.76%,34793,6.80%,93.20%,0.072963888,15:07 ET
WKHS,Workhorse Grp,16.67,-0.25,-1.48%,34657,18.00%,82.00%,0.219758561,15:07 ET
PYPL,Paypal Holdings,202.5,-0.41,-0.20%,34566,32.30%,67.70%,0.477684679,15:07 ET
CSCO,Cisco Systems Inc,47.56,0.23,0.49%,34072,24.90%,75.10%,0.331717803,15:07 ET
SBUX,Starbucks Corp,75.73,-0.05,-0.07%,33524,41.80%,58.20%,0.719532212,15:07 ET
CMCSA,Comcast Corp A,42.66,0.37,0.87%,33115,55.20%,44.80%,1.234178923,15:07 ET
MCD,McDonald's Corp,203.24,3.98,2.00%,33051,20.60%,79.40%,0.258941835,15:07 ET
IBM,International Business Machines,126.07,0.62,0.49%,32997,12.90%,87.10%,0.147601989,15:07 ET
MA,Mastercard Inc,330.36,2.36,0.72%,32774,28.00%,72.00%,0.388728814,15:07 ET
TWLO,Twilio,262.94,-15.17,-5.45%,30578,50.10%,49.90%,1.003538199,15:07 ET
TSM,Taiwan Semiconductor Manufacturing,80.72,-0.91,-1.11%,30563,20.70%,79.30%,0.261214047,15:07 ET
JNJ,Johnson & Johnson,147.22,-1.18,-0.80%,30510,21.30%,78.70%,0.270032885,15:07 ET
KNDI,Kandi Techs Group,9.82,1.11,12.74%,30488,8.20%,91.80%,0.089557573,15:07 ET
NOK,Nokia Corp,4.99,-0.01,-0.20%,30325,7.10%,92.90%,0.076690928,15:06 ET
XOM,Exxon Mobil Corp,43.61,-0.24,-0.55%,30232,43.30%,56.70%,0.763107249,15:07 ET
CZR,Caesars Entertainment Inc,38.19,2.65,7.46%,30145,25.80%,74.20%,0.347383006,15:07 ET
PTON,Peloton Interactive Inc,71.03,-0.18,-0.25%,29906,41.20%,58.80%,0.700557261,15:07 ET
QCOM,Qualcomm Inc,111.04,-0.35,-0.31%,29845,32.00%,68.00%,0.469690255,15:07 ET
GSX,Gsx Techedu Inc ADR,127.3,13.73,12.09%,29767,57.50%,42.50%,1.353866835,15:07 ET
GOOGL,Alphabet Cl A,1503.31,24.22,1.64%,29393,33.20%,66.80%,0.497350993,15:07 ET
PBR,Petroleo Brasileiro S.A. Petrobras,8.88,-0.05,-0.56%,29106,11.40%,88.60%,0.128883373,15:07 ET
MARA,Marathon Patent Grou,5.18,0.98,23.33%,28691,16.00%,84.00%,0.190992113,15:07 ET
CTL,Centurylink,10.47,0.63,6.40%,28151,26.20%,73.80%,0.355694679,15:07 ET
NET,Cloudflare Inc Cl A,41.22,-1.27,-2.99%,27610,30.70%,69.30%,0.443660131,15:07 ET
PINS,Pinterest Inc,36.05,0.17,0.47%,27040,40.80%,59.20%,0.68873345,15:07 ET
MRVL,Marvell Tech Group,36.49,-1.28,-3.39%,26920,54.90%,45.10%,1.218193804,15:07 ET
NVAX,Novavax Inc,166.37,-7.12,-4.10%,26133,41.90%,58.10%,0.721995256,15:07 ET
WLL,Whiting Petroleum Corp,0.97,-0.14,-12.61%,25862,63.40%,36.60%,1.732093809,15:05 ET
COMM,Commscope Holding Company,11.03,1.55,16.35%,25241,7.90%,92.10%,0.086148285,15:04 ET
PVG,Pretium Res Inc,12.4,2.42,24.25%,25102,14.00%,86.00%,0.163098879,15:07 ET
GS,Goldman Sachs Group,204.08,-0.44,-0.22%,24923,30.00%,70.00%,0.429562923,15:07 ET
PCG,Pacific Gas & Electric Company,9.09,0.21,2.36%,24784,7.60%,92.40%,0.08279086,15:07 ET
TMUS,T-Mobile US,107.97,0.07,0.06%,24503,65.70%,34.30%,1.914248335,15:07 ET
OXY,Occidental Petroleum Corp,15.44,-0.5,-3.14%,24277,30.10%,69.90%,0.431595707,15:07 ET
MRK,Merck & Company,81.17,-0.47,-0.58%,24100,22.00%,78.00%,0.28239238,15:07 ET
W,Wayfair Inc,312.2,10.8,3.58%,23970,44.60%,55.40%,0.804018966,15:07 ET
NYMT,New York Mtge Trust,2.73,0.06,2.25%,23455,64.90%,35.10%,1.851671733,15:01 ET
RCL,Royal Caribbean Cruises Ltd,51.29,1.76,3.55%,23233,46.10%,53.90%,0.855226383,15:07 ET
LULU,Lululemon Athletica,339.93,-0.49,-0.14%,23209,39.20%,60.80%,0.6448618,15:07 ET
DOCU,Docusign Inc,216.59,-9.43,-4.17%,23096,39.90%,60.10%,0.664696555,15:07 ET
CRWD,Crowdstrike Holdings Inc,109.95,-4.8,-4.18%,22233,35.90%,64.10%,0.559225752,15:07 ET
AG,First Majestic Silver,13.6,-0.21,-1.52%,21654,11.10%,88.90%,0.125467775,15:07 ET
FEYE,Fireeye Inc,15.38,0.04,0.26%,21582,6.00%,94.00%,0.064358633,15:06 ET
MVIS,Microvision,1.9,-0.63,-24.90%,21535,18.30%,81.70%,0.223579545,15:04 ET
GOOG,Alphabet Cl C,1498.81,25.2,1.71%,21410,38.50%,61.50%,0.626776081,15:07 ET
BRK.B,Berkshire Hathaway Cl B,204.99,1.37,0.67%,20956,25.90%,74.10%,0.349040814,15:07 ET
ELY,Callaway Golf Company,19.65,-0.22,-1.11%,20796,41.20%,58.80%,0.701382639,15:07 ET
MOMO,Momo Inc Ads,20.58,0.5,2.49%,20696,4.20%,95.80%,0.044355856,15:06 ET
ADBE,Adobe Systems Inc,462.82,13.31,2.96%,20687,42.50%,57.50%,0.740304534,15:07 ET
IVR,Invesco Mortgage Capital Inc,3.1,-0.06,-1.90%,20030,32.40%,67.60%,0.479867011,15:07 ET
MRO,Marathon Oil Corp,5.68,-0.3,-5.02%,19514,19.30%,80.70%,0.238512313,15:07 ET
FTCH,Farfetch Ltd Cl A,27.93,0.42,1.53%,19383,4.40%,95.60%,0.046541763,15:06 ET
EBAY,Ebay Inc,55.22,-1.44,-2.54%,18993,31.70%,68.30%,0.4640407,15:07 ET
TGT,Target Corp,129.1,-0.27,-0.21%,18868,25.40%,74.60%,0.339771356,15:07 ET
MFA,MFA Financial Inc,2.79,0.04,1.45%,18821,49.10%,50.90%,0.964408726,15:01 ET
PPG,PPG Industries,111.9,0.24,0.21%,18687,0.50%,99.50%,0.005109725,15:07 ET
KGC,Kinross Gold Corp,9.74,-0.13,-1.32%,18475,7.70%,92.30%,0.082942556,15:07 ET
EXPE,Expedia Group Inc,84.3,1.72,2.08%,18437,28.00%,72.00%,0.389060499,15:07 ET
OSTK,Overstock.com Inc,93.16,-0.69,-0.74%,18287,28.10%,71.90%,0.390329202,15:07 ET
SAVE,Spirit Airlines Inc,17.23,0.08,0.47%,18082,28.30%,71.70%,0.395323713,15:07 ET
AMAT,Applied Materials,63.57,-1.3,-2.00%,18050,33.00%,67.00%,0.491735537,15:07 ET
ABBV,Abbvie Inc,92.52,-0.73,-0.78%,18032,43.90%,56.10%,0.782698962,15:07 ET
CCJ,Cameco Corp,10.27,-0.12,-1.15%,17935,6.60%,93.40%,0.070554528,15:06 ET
SHOP,Shopify Inc,1089.73,-4.92,-0.45%,17829,35.30%,64.70%,0.545375748,15:07 ET
MS,Morgan Stanley,49.46,-0.31,-0.62%,17599,60.70%,39.30%,1.546520041,15:06 ET
LVGO,Livongo Health Inc,134.54,6.48,5.06%,17388,25.60%,74.40%,0.343636504,15:07 ET
CHNG,Change Healthcare Inc,13.05,0.67,5.41%,17322,3.80%,96.20%,0.039735894,15:07 ET
NEM,Newmont Mining Corp,70.14,-0.23,-0.33%,17246,29.60%,70.40%,0.421061305,15:07 ET
HL,Hecla Mining Company,6.48,0.06,0.93%,16963,14.70%,85.30%,0.171882556,15:06 ET
HUYA,Huya Inc,27.76,0.7,2.59%,16923,1.00%,99.00%,0.010207736,15:07 ET
TTD,Trade Desk Inc,482.45,-13.54,-2.73%,16742,54.70%,45.30%,1.209873284,15:07 ET
TEVA,Teva Pharmaceutical Industries Ltd,12.19,-0.47,-3.71%,16694,32.70%,67.30%,0.486421512,15:07 ET
APPS,Digital Turbine,21.13,4.84,29.71%,16404,12.30%,87.70%,0.140830378,15:06 ET
AER,Aercap Holdings N.V.,30.18,-0.37,-1.21%,16331,98.50%,1.50%,65.11740891,15:06 ET
TPR,Tapestry Inc,14.17,0.43,3.13%,16270,11.00%,89.00%,0.123618785,15:06 ET
PBI,Pitney Bowes Inc,5.59,0.17,3.14%,15890,62.50%,37.50%,1.666107383,15:07 ET
HD,Home Depot,269.74,2.26,0.84%,15843,30.20%,69.80%,0.431682631,15:07 ET
ADT,ADT Inc,12,-0.78,-6.10%,15794,27.50%,72.50%,0.378786556,15:07 ET
M,Macy's Inc,6.27,-0.13,-2.03%,15452,38.90%,61.10%,0.637211274,15:07 ET
BP,BP Plc,23.28,-0.67,-2.80%,15329,35.50%,64.50%,0.549322822,15:06 ET
SPOT,Spotify Technology S.A.,253.95,4.7,1.89%,15190,21.90%,78.10%,0.280343898,15:07 ET
AZN,Astrazeneca Plc,55.82,-0.13,-0.23%,14856,36.20%,63.80%,0.567584679,15:07 ET
AGNC,American Capital Age,13.61,-0.12,-0.87%,14284,48.70%,51.30%,0.950566708,15:03 ET
NKE,Nike Inc,100.44,-0.5,-0.50%,14255,36.40%,63.60%,0.573052306,15:07 ET
PAAS,Pan Amer Silver Corp,38.05,-1.1,-2.81%,14179,18.00%,82.00%,0.219908802,15:07 ET
SWBI,Smith & Wesson Brands Inc.,25.74,-0.26,-1.00%,14120,17.50%,82.50%,0.212329355,15:07 ET
LOW,Lowe's Companies,150.87,0.61,0.41%,13965,32.50%,67.50%,0.482169391,15:07 ET
BILI,Bilibili Inc ADR,44.09,-1.43,-3.14%,13919,4.70%,95.30%,0.049381785,15:07 ET
PRPL,Purple Innovation Inc,24.25,-0.46,-1.86%,13796,9.90%,90.10%,0.109538363,15:06 ET
AMC,Amc Entertainment Holdings Inc,4.18,0.03,0.72%,13459,50.80%,49.20%,1.033695981,15:06 ET
FLIR,Flir Systems Inc,37.54,-5.29,-12.35%,13417,13.20%,86.80%,0.151970464,15:07 ET
COF,Capital One Financial Corp,63.95,-0.72,-1.11%,13310,76.40%,23.60%,3.23346056,15:06 ET
MAXR,Maxar Technologies Ltd,24.91,4.18,20.16%,13155,17.90%,82.10%,0.217830031,15:07 ET
HTZ,Hertz Global Holdings Inc,1.545,-0.045,-2.83%,13138,14.70%,85.30%,0.171884756,14:54 ET
ENPH,Enphase Energy Inc,71.45,-3.54,-4.72%,13127,37.00%,63.00%,0.586152731,15:07 ET
UPS,United Parcel Service,145.23,0.15,0.10%,13126,31.10%,68.90%,0.451348961,15:07 ET
RTX,Raytheon Technologies Corp.,60.13,0.1,0.17%,13021,20.50%,79.50%,0.258067633,15:07 ET
BIDU,Baidu Inc,125.68,-0.17,-0.14%,13009,22.00%,78.00%,0.28142238,15:07 ET
PDD,Pinduoduo Inc ADR,92.08,-5.38,-5.52%,12980,35.90%,64.10%,0.560471267,15:07 ET
NOW,Servicenow Inc,426.85,-8.89,-2.04%,12934,34.30%,65.70%,0.521110196,15:07 ET
BBBY,Bed Bath & Beyond,12.08,0.31,2.63%,12876,26.40%,73.60%,0.35951853,15:07 ET
X,United States Steel Corp,7.17,-0.15,-2.05%,12769,31.60%,68.40%,0.461820263,15:06 ET
FNKO,Funko Inc Cl A,6.34,0.49,8.38%,12674,10.90%,89.10%,0.1226858,15:06 ET
CAT,Caterpillar Inc,134.16,-0.81,-0.60%,12475,42.60%,57.40%,0.741345617,15:07 ET
UNH,Unitedhealth Group Inc,312,-0.47,-0.15%,12180,28.90%,71.10%,0.406791407,15:07 ET
CLVS,Clovis Oncology Inc,6.3,-0.17,-2.63%,12115,78.00%,22.00%,3.552799699,15:07 ET
HPQ,Hp Inc,18.27,0.3,1.67%,11873,56.50%,43.50%,1.297851751,15:07 ET
TXMD,Therapeuticsmd Inc,1.65,-0.4,-19.51%,11609,5.00%,95.00%,0.052875023,15:07 ET
PLAY,Dave & Buster's Ente,13.35,0.38,2.93%,11441,24.70%,75.30%,0.32834088,15:07 ET
SDC,Smiledirectclub Inc,9,-0.37,-3.95%,11398,27.60%,72.40%,0.380738946,15:05 ET
CVX,Chevron Corp,87.13,-0.07,-0.08%,11377,39.30%,60.70%,0.647885284,15:07 ET
SPG,Simon Property Group,61.75,-0.75,-1.20%,11315,43.70%,56.30%,0.776853015,15:07 ET
PAGS,Pagseguro Digital Ltd Cl A,40.52,1.01,2.56%,11288,2.80%,97.20%,0.029175784,15:07 ET
RIG,Transocean Inc,2.3,-0.18,-7.26%,10970,12.60%,87.40%,0.143661384,15:06 ET
WIX,Wix.com Ltd,314.07,4.48,1.45%,10723,20.40%,79.60%,0.255620609,15:07 ET
